sequence,plannedRunAtKst,cafeSlug,ownerName,articleId,commentSlot,accountId,accountNickname,subject,articleUrl
838,2026-07-10 17:08,localtable702,소원 1,35,8,ahsxkfldk12,쉽고간단하게,"두유제조기 고르는 기준과 콩물 비율, 세척과 단점까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/35
839,2026-07-10 17:08,mealtalkdht,빨간모자앤 1,20,7,alsrudgus531,운연정,"올리브오일 등급과 효능, 고르는 기준과 보관법까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/20
840,2026-07-10 17:09,petinfo183,티니피쉬 1,13,5,bigfish773,고래낚시 1,"헤어드라이기 올바른 사용법과 모발 손상, 두피 관리까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/13
841,2026-07-10 17:10,talkmadang702,햄부기,23,6,dhtksk1p,빨간모자앤  1,"인천웨딩홀 식대와 보증인원 구조, 계약 전 확인 기준",https://cafe.naver.com/ca-fe/cafes/31750104/articles/23
842,2026-07-10 17:11,dogwalk2m4,강아지강하지 1,19,8,geenl,모험 - 교체,"여성 청바지 핏 종류와 체형별 고르는 기준, 사이즈 실측까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/19
843,2026-07-10 17:11,driveee,운연정,62,4,ghostrush7,실눈캐,"푸룬주스 효능과 하루 섭취량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/62
844,2026-07-10 17:12,healthhhh,가중건다,64,5,k7d9x2m4,강아지강하지 1,"올리브오일 등급 차이와 효능, 발연점과 보관법까지 정리",https://cafe.naver.com/ca-fe/cafes/31746910/articles/64
845,2026-07-10 17:13,localtable702,소원 1,34,8,laghunter8,도도 1,"대구 사진관 종류별 가격대와 견적 구조, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/34
846,2026-07-10 17:14,mealtalkdht,빨간모자앤 1,19,8,n7c3w8z2,고양이밥 1,"천안 내성발톱 원인과 치료, 병원 고르는 기준과 재발 관리까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/19
847,2026-07-10 17:14,petinfo183,티니피쉬 1,12,7,pixelninja3,건강박사석사 1,"드라이기 소비전력과 모터 방식, 풍속 원리까지",https://cafe.naver.com/ca-fe/cafes/31750098/articles/12
848,2026-07-10 17:15,talkmadang702,햄부기,21,7,produce11745,가중건다,"SAT 학원 고르는 기준과 비용, 디지털 SAT 준비 전략까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/21
849,2026-07-10 17:16,driveee,운연정,61,6,q9v3m7a2,포비 1,"평발 깔창 효과와 아치 서포트 종류, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/61
850,2026-07-10 17:17,healthhhh,가중건다,63,5,vegetable10517,렙용,"신발깔창 종류와 소재별 차이, 용도별 고르는 기준까지 정리",https://cafe.naver.com/ca-fe/cafes/31746910/articles/63
851,2026-07-10 17:17,localtable702,소원 1,27,7,ahffkdlek12,바삭바삭해 1,"거북목교정기 효과와 자가진단, 스트레칭까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/27
852,2026-07-10 17:18,mealtalkdht,빨간모자앤 1,18,8,ahffkekd12,긍정이백퍼  1,"대구 사진관 증명사진과 여권사진, 취업사진 규격과 가격 기준",https://cafe.naver.com/ca-fe/cafes/31750099/articles/18
853,2026-07-10 17:19,tableclub702,고래낚시 1,19,8,ahfflwl123,햄부기,"족저근막염 깔창 효과와 종류, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/19
854,2026-07-10 17:20,talkmadang702,햄부기,20,6,ahsxkfldk12,쉽고간단하게,"음식물처리기 방식별 비교와 전기세, 지원금까지 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750104/articles/20
855,2026-07-10 17:20,dogwalk2m4,강아지강하지 1,17,8,alsrudgus531,운연정,"랩다이아몬드 천연 차이와 가격, 감정서 보는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/17
856,2026-07-10 17:21,driveee,운연정,60,3,bigfish773,고래낚시 1,커플링 브랜드 가격대와 20대 추천 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/60
857,2026-07-10 17:22,healthhhh,가중건다,62,4,dhtksk1p,빨간모자앤  1,"족저근막염 신발 고르는 기준과 발 타입별 선택, 관리법까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/62
858,2026-07-10 17:23,mealtalkdht,빨간모자앤 1,17,7,eghfsa5478,오세아니야 1,"인천 웨딩홀 지역별 특징과 식대, 보증인원과 홀 유형 비교",https://cafe.naver.com/ca-fe/cafes/31750099/articles/17
859,2026-07-10 17:23,tableclub702,고래낚시 1,17,8,k7d9x2m4,강아지강하지 1,"무지외반증 교정기 효과와 부작용, 단계별 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/17
860,2026-07-10 17:24,talkmadang702,햄부기,19,8,laghunter8,도도 1,"음식물분쇄기 불법 기준과 인증 확인법, 합법 제품 고르는 법",https://cafe.naver.com/ca-fe/cafes/31750104/articles/19
861,2026-07-10 17:25,dogwalk2m4,강아지강하지 1,14,6,geenl,모험 - 교체,"결혼반지 예산과 4C 등급, 재질별 차이와 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/14
862,2026-07-10 17:26,driveee,운연정,59,5,ghostrush7,실눈캐,장에 좋은 음식과 유익균 늘리는 식이섬유 섭취법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/59
863,2026-07-10 17:26,healthhhh,가중건다,61,5,n7c3w8z2,고양이밥 1,"아치 깔창 효과와 평발 고르는 기준, 부작용까지 정리",https://cafe.naver.com/ca-fe/cafes/31746910/articles/61
864,2026-07-10 17:27,localtable702,소원 1,24,7,pixelninja3,건강박사석사 1,두유제조기 믹서기 차이와 종류별 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750113/articles/24
865,2026-07-10 17:28,mealtalkdht,빨간모자앤 1,16,8,produce11745,가중건다,"두유제조기 용량과 소재별 세척, 고르는 기준과 단점까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/16
866,2026-07-10 17:29,tableclub702,고래낚시 1,16,8,q9v3m7a2,포비 1,"알파CD 효능과 부작용, 식약처 인정 여부까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/16
867,2026-07-10 17:29,talkmadang702,햄부기,18,6,vegetable10517,렙용,"장례식 조문 답례품 종류와 가격, 감사문자 시기까지 정리",https://cafe.naver.com/ca-fe/cafes/31750104/articles/18
868,2026-07-10 17:30,driveee,운연정,58,5,ahffkdlek12,바삭바삭해 1,"웨딩링 추천, 예물 예산과 구입처별 소재 고르는 법",https://cafe.naver.com/ca-fe/cafes/31746635/articles/58
869,2026-07-10 17:31,healthhhh,가중건다,60,6,ahffkekd12,긍정이백퍼  1,"족저근막염 깔창 고르는 기준과 종류별 차이, 원인 유형부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/60
870,2026-07-10 17:32,localtable702,소원 1,23,8,ahfflwl123,햄부기,"천안 웨딩홀 삼대장 투어 후기, 식대 대관료 비교까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/23
871,2026-07-10 17:32,mealtalkdht,빨간모자앤 1,15,8,ahsxkfldk12,쉽고간단하게,"알파CD 효능과 지방 흡착 원리, 복용법과 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/15
872,2026-07-10 17:33,tableclub702,고래낚시 1,15,7,dhtksk1p,빨간모자앤  1,"쿼드쎄라 펜타 5중 초음파와 T1 차이, 효과까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/15
873,2026-07-10 17:34,talkmadang702,햄부기,17,6,alsrudgus531,운연정,"올리브오일 효능과 등급, 발연점부터 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/17
874,2026-07-10 17:35,dogwalk2m4,강아지강하지 1,12,6,bigfish773,고래낚시 1,"1캐럿다이아반지 가격과 등급별 시세, 지금 사도 되나",https://cafe.naver.com/ca-fe/cafes/31750100/articles/12
875,2026-07-10 17:35,driveee,운연정,57,3,eghfsa5478,오세아니야 1,"답례품 종류와 가격대별 고르는 기준, 결혼과 조문 정리",https://cafe.naver.com/ca-fe/cafes/31746635/articles/57
876,2026-07-10 17:36,healthhhh,가중건다,59,6,geenl,모험 - 교체,"거북목 교정기 종류와 고르는 법, 운동 병행부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/59
877,2026-07-10 17:37,localtable702,소원 1,22,8,ghostrush7,실눈캐,"인천 웨딩홀 권역별로 비교한 후기, 송도 부평 식대 차이까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/22
878,2026-07-10 17:38,mealtalkdht,빨간모자앤 1,14,7,k7d9x2m4,강아지강하지 1,"파운다요 효과와 성분, 부작용과 국내 출시 일정까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/14
879,2026-07-10 17:38,tableclub702,고래낚시 1,14,6,laghunter8,도도 1,"LDM 디바이스 원리와 효과, 하이푸 차이와 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/14
880,2026-07-10 17:39,talkmadang702,햄부기,16,6,n7c3w8z2,고양이밥 1,"족저근막염 깔창 효과와 종류, 아치 서포트부터 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/16
881,2026-07-10 17:40,driveee,운연정,56,5,pixelninja3,건강박사석사 1,"다이아몬드 시세 2026, 캐럿별 가격과 감정서별 차이",https://cafe.naver.com/ca-fe/cafes/31746635/articles/56
882,2026-07-10 17:41,healthhhh,가중건다,58,4,q9v3m7a2,포비 1,"무지외반증 교정기 고르는 기준과 종류별 차이, 자가진단부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/58
883,2026-07-10 17:41,mealtalkdht,빨간모자앤 1,13,8,produce11745,가중건다,"마운자로 요요 원인과 재증가 수치, 중단 조건과 유지법까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/13
884,2026-07-10 17:42,tableclub702,고래낚시 1,13,6,vegetable10517,렙용,"두유제조기 종류와 세척·소음 차이, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/13
885,2026-07-10 17:43,talkmadang702,햄부기,15,6,ahffkdlek12,바삭바삭해 1,"거북목 교정기 효과와 종류, 착용법부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/15
886,2026-07-10 17:44,driveee,운연정,55,4,ahffkekd12,긍정이백퍼  1,군화 깔창 충격 흡수 원리와 족저근막염 예방 고르는 법,https://cafe.naver.com/ca-fe/cafes/31746635/articles/55
887,2026-07-10 17:44,healthhhh,가중건다,57,4,ahfflwl123,햄부기,"알파CD 효능과 지방 흡착 원리, 복용법부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/57
888,2026-07-10 17:45,localtable702,소원 1,19,7,ahsxkfldk12,쉽고간단하게,"부평 웨딩홀 비용과 홀 종류, 고르는 기준과 예약 순서",https://cafe.naver.com/ca-fe/cafes/31750113/articles/19
889,2026-07-10 17:46,mealtalkdht,빨간모자앤 1,8,8,eghfsa5478,오세아니야 1,"부평 웨딩홀 유형별 특징과 홀 크기, 식대 비교",https://cafe.naver.com/ca-fe/cafes/31750099/articles/8
890,2026-07-10 17:47,talkmadang702,햄부기,14,5,alsrudgus531,운연정,"무지외반증 교정기 효과와 종류, 1등급 확인부터 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/14
891,2026-07-10 17:47,driveee,운연정,54,5,bigfish773,고래낚시 1,군대 깔창 종류와 훈련소 준비물 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/54
892,2026-07-10 17:48,healthhhh,가중건다,56,4,dhtksk1p,빨간모자앤  1,"쿼드쎄라 펜타 효과와 5중 주파수, 모드별 사용법부터 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/56
893,2026-07-10 17:49,tableclub702,고래낚시 1,3,8,geenl,모험 - 교체,"일산 웨딩홀 유형별 특징과 비용, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/3
894,2026-07-10 17:50,talkmadang702,햄부기,13,6,ghostrush7,실눈캐,"LDM 디바이스 효과와 홈케어 종류, 주파수별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31750104/articles/13
895,2026-07-10 17:50,driveee,운연정,52,5,k7d9x2m4,강아지강하지 1,흑염소진액 효능 선택기준,https://cafe.naver.com/ca-fe/cafes/31746635/articles/52
896,2026-07-10 17:51,healthhhh,가중건다,54,3,laghunter8,도도 1,흑염소즙 즐기는 법 보양의 대명사,https://cafe.naver.com/ca-fe/cafes/31746910/articles/54
897,2026-07-10 17:52,localtable702,소원 1,16,8,n7c3w8z2,고양이밥 1,"대구 가족사진 부모님 환갑 기념으로 찍은 후기, 비용 액자까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/16
898,2026-07-10 17:53,driveee,운연정,51,7,pixelninja3,건강박사석사 1,부모님 선물 추천 리스트 취향에 맞게,https://cafe.naver.com/ca-fe/cafes/31746635/articles/51
899,2026-07-10 17:53,healthhhh,가중건다,53,8,vegetable10517,렙용,흑염소진액 추천 고르는법,https://cafe.naver.com/ca-fe/cafes/31746910/articles/53
900,2026-07-10 17:54,driveee,운연정,50,5,produce11745,가중건다,부모님 생신선물 추천 리스트 (가격대·브랜드),https://cafe.naver.com/ca-fe/cafes/31746635/articles/50
901,2026-07-10 17:55,localtable702,소원 1,14,8,ahfflwl123,햄부기,"강아지 관절 영양제 노령견에게 먹여본 후기, 성분 급여법까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/14
902,2026-07-10 17:56,driveee,운연정,46,5,q9v3m7a2,포비 1,"시아버지 생신선물 추천 리스트, 취미와 체질까지 챙겨요",https://cafe.naver.com/ca-fe/cafes/31746635/articles/46
903,2026-07-10 17:56,healthhhh,가중건다,51,8,ahffkekd12,긍정이백퍼  1,"부모님 생신선물 추천 리스트, 종류별로 골라드려요",https://cafe.naver.com/ca-fe/cafes/31746910/articles/51
904,2026-07-10 17:57,driveee,운연정,45,8,ahffkdlek12,바삭바삭해 1,시어머니 생신선물 추천 리스트 (카테고리·예산·연령별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/45
905,2026-07-10 17:58,healthhhh,가중건다,50,6,ahsxkfldk12,쉽고간단하게,"흑염소진액 효능 체질 자가진단, 고르는 법까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/50
906,2026-07-10 17:59,driveee,운연정,44,6,bigfish773,고래낚시 1,시어머니 생신선물 추천 (가격대·브랜드),https://cafe.naver.com/ca-fe/cafes/31746635/articles/44
907,2026-07-10 17:59,healthhhh,가중건다,49,5,dhtksk1p,빨간모자앤  1,시어머님 생신선물 추천 리스트 (가격대·브랜드),https://cafe.naver.com/ca-fe/cafes/31746910/articles/49
908,2026-07-10 18:00,healthhhh,가중건다,47,5,alsrudgus531,운연정,시아버지 생신선물 추천 리스트 체질과 취향까지,https://cafe.naver.com/ca-fe/cafes/31746910/articles/47
909,2026-07-10 18:01,driveee,운연정,42,8,ghostrush7,실눈캐,"부평 웨딩홀 식대와 보증인원, 예식장 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/42
910,2026-07-10 18:02,healthhhh,가중건다,45,7,geenl,모험 - 교체,시어머니 생신선물 추천 리스트,https://cafe.naver.com/ca-fe/cafes/31746910/articles/45
911,2026-07-10 18:02,driveee,운연정,41,6,eghfsa5478,오세아니야 1,"두유제조기 고르는 기준과 세척, 용량과 가격까지 정리",https://cafe.naver.com/ca-fe/cafes/31746635/articles/41
912,2026-07-10 18:03,healthhhh,가중건다,43,8,k7d9x2m4,강아지강하지 1,"회사 답례품 실용성과 연령대, 단체주문 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/43
913,2026-07-10 18:04,driveee,운연정,40,6,laghunter8,도도 1,"대구 가족사진 비용과 인원 추가, 헤어메이크업과 액자까지 정리",https://cafe.naver.com/ca-fe/cafes/31746635/articles/40
914,2026-07-10 18:05,healthhhh,가중건다,42,7,n7c3w8z2,고양이밥 1,"답례품 종류와 가격대, 상황별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/42
915,2026-07-10 18:05,driveee,운연정,39,5,pixelninja3,건강박사석사 1,"인천 웨딩홀 지역별 특징과 식대, 견적 잡는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/39
916,2026-07-10 18:06,healthhhh,가중건다,41,7,ahffkdlek12,바삭바삭해 1,"군화 깔창 재질별 차이와 전투화 매칭, 관리법까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/41
917,2026-07-10 18:07,driveee,운연정,38,7,produce11745,가중건다,"강아지 영양제 종류와 연령별 우선순위, 중복 급여 피하는 법",https://cafe.naver.com/ca-fe/cafes/31746635/articles/38
918,2026-07-10 18:08,healthhhh,가중건다,40,8,vegetable10517,렙용,"군대 깔창 효과와 종류, 사이즈 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/40
919,2026-07-10 18:08,driveee,운연정,37,5,q9v3m7a2,포비 1,"강아지 눈 영양제 성분과 눈물자국, 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746635/articles/37
920,2026-07-10 18:09,healthhhh,가중건다,39,5,ahffkekd12,긍정이백퍼  1,"장에 좋은 음식 발효식품과 식이섬유, 프로바이오틱스까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/39
921,2026-07-10 18:10,driveee,운연정,36,7,ahfflwl123,햄부기,"삼척 카페 오션뷰 명소와 주차, 코스별 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/36
922,2026-07-10 18:11,healthhhh,가중건다,38,7,ahsxkfldk12,쉽고간단하게,푸룬주스 변비 효과 먹는법 섭취량 주의사항,https://cafe.naver.com/ca-fe/cafes/31746910/articles/38
923,2026-07-10 18:11,driveee,운연정,35,7,dhtksk1p,빨간모자앤  1,"결혼 답례품 가격대와 종류, 하객 수별 예산 잡는 기준",https://cafe.naver.com/ca-fe/cafes/31746635/articles/35
924,2026-07-10 18:12,healthhhh,가중건다,36,6,alsrudgus531,운연정,"깔창 효과와 재질별 차이, 족저근막염 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/36
925,2026-07-10 18:13,healthhhh,가중건다,34,7,bigfish773,고래낚시 1,"두유제조기 효능과 생콩 사용법, 종류별 고르는 기준까지",https://cafe.naver.com/ca-fe/cafes/31746910/articles/34
926,2026-07-10 18:14,driveee,운연정,33,5,eghfsa5478,오세아니야 1,시어머니 생신선물 추천 리스트,https://cafe.naver.com/ca-fe/cafes/31746635/articles/33
927,2026-07-10 18:14,driveee,운연정,32,6,geenl,모험 - 교체,임산부선물 추천 리스트 (유형·예산별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/32
928,2026-07-10 18:15,healthhhh,가중건다,32,6,ghostrush7,실눈캐,시어머니 생신선물 추천  (가격대·체질·취향까지),https://cafe.naver.com/ca-fe/cafes/31746910/articles/32
929,2026-07-10 18:16,driveee,운연정,29,4,k7d9x2m4,강아지강하지 1,"80대 할아버지 생신선물, 체질 따라 골라드리는 센스",https://cafe.naver.com/ca-fe/cafes/31746635/articles/29
930,2026-07-10 18:17,healthhhh,가중건다,29,5,laghunter8,도도 1,"60대 할머니 생신선물, 체질 따라 골라드리는 센스",https://cafe.naver.com/ca-fe/cafes/31746910/articles/29
931,2026-07-10 18:17,driveee,운연정,28,4,n7c3w8z2,고양이밥 1,70대 할머니 생신선물 추천 (카테고리·예산·체질별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/28
932,2026-07-10 18:18,healthhhh,가중건다,27,8,pixelninja3,건강박사석사 1,"장모님 생신선물 총정리, 가격대별로 골라봤어요",https://cafe.naver.com/ca-fe/cafes/31746910/articles/27
933,2026-07-10 18:19,driveee,운연정,27,5,produce11745,가중건다,"60대 할머니 생신선물 추천 리스트, 가격대·체질별 총정리 (마지막에 제가 고른 것까지)",https://cafe.naver.com/ca-fe/cafes/31746635/articles/27
934,2026-07-10 18:20,healthhhh,가중건다,26,8,vegetable10517,렙용,장인어른 생신선물 추천 (카테고리·예산·고르는 원칙 한눈에),https://cafe.naver.com/ca-fe/cafes/31746910/articles/26
935,2026-07-10 18:20,driveee,운연정,26,6,q9v3m7a2,포비 1,"장모님 생신선물, 가격대별로 딱 정리 (3만 원부터 안마의자까지)",https://cafe.naver.com/ca-fe/cafes/31746635/articles/26
936,2026-07-10 18:21,carelog702,고구마스틱2 (10개) 1,30,5,ahffkdlek12,바삭바삭해 1,드라이기 추천 드디어 찾은 제품,https://cafe.naver.com/ca-fe/cafes/31750106/articles/30
937,2026-07-10 18:22,dogwalk2m4,강아지강하지 1,38,5,ahsxkfldk12,쉽고간단하게,"드라이기 모터와 온도, 음이온 효과와 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/38
938,2026-07-10 18:23,driveee,운연정,81,6,ahffkekd12,긍정이백퍼  1,아버지 생신선물 추천 고민이라면,https://cafe.naver.com/ca-fe/cafes/31746635/articles/81
939,2026-07-10 18:23,habitnote702,룰루랄라 2 (12개) 1,33,7,ahfflwl123,햄부기,종로예물 투어 하러 다녀온 후기,https://cafe.naver.com/ca-fe/cafes/31750105/articles/33
940,2026-07-10 18:24,healthhhh,가중건다,83,7,dhtksk1p,빨간모자앤  1,아버지 생신선물 추천 고민 끝!,https://cafe.naver.com/ca-fe/cafes/31746910/articles/83
941,2026-07-10 18:25,infomadang702,실눈캐,30,7,alsrudgus531,운연정,결혼예물 준비하며 배운 것들 꿀팁,https://cafe.naver.com/ca-fe/cafes/31750108/articles/30
942,2026-07-10 18:26,localtable702,소원 1,53,8,bigfish773,고래낚시 1,"회사 답례품 대상 범위와 단가, 돌리는 시점까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/53
943,2026-07-10 18:26,mealtalkdht,빨간모자앤 1,39,5,eghfsa5478,오세아니야 1,"푸룬주스 효능과 하루 섭취량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750099/articles/39
944,2026-07-10 18:27,menunote702,똑똑한건희씨,38,8,k7d9x2m4,강아지강하지 1,"인천 웨딩홀 보증인원과 식대, 계약 전 확인할 기준",https://cafe.naver.com/ca-fe/cafes/31750111/articles/38
945,2026-07-10 18:28,petinfo183,티니피쉬 1,31,7,geenl,모험 - 교체,"에어컨 청소 비용과 분해 공정, 업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/31
946,2026-07-10 18:29,tableclub702,고래낚시 1,42,8,ghostrush7,실눈캐,"부천 웨딩홀 계약금과 위약금 규정, 해지 기준까지",https://cafe.naver.com/ca-fe/cafes/31750110/articles/42
947,2026-07-10 18:29,talkmadang702,햄부기,41,8,laghunter8,도도 1,"선풍기 고장났을 때, 고칠까 바꿀까 판단하는 법",https://cafe.naver.com/ca-fe/cafes/31750104/articles/41
948,2026-07-10 18:30,walknote702,애견 산책노트,1,7,n7c3w8z2,고양이밥 1,애견 산책노트 카페를 시작합니다.,https://cafe.naver.com/ca-fe/cafes/31750107/articles/1
949,2026-07-10 18:31,carelog702,고구마스틱2 (10개) 1,29,7,pixelninja3,건강박사석사 1,"헤어드라이어 스펙 보는 법, 모터·출력·무게 이 순서로만 확인하세요",https://cafe.naver.com/ca-fe/cafes/31750106/articles/29
950,2026-07-10 18:32,dogwalk2m4,강아지강하지 1,37,6,produce11745,가중건다,"부천 PT 가격과 효과, 환불 규정까지 확인할 기준",https://cafe.naver.com/ca-fe/cafes/31750100/articles/37
951,2026-07-10 18:32,driveee,운연정,80,6,q9v3m7a2,포비 1,아빠 생일선물 추천 리스트 (스타일별·나이대별 총정리),https://cafe.naver.com/ca-fe/cafes/31746635/articles/80
952,2026-07-10 18:33,habitnote702,룰루랄라 2 (12개) 1,32,8,ahffkdlek12,바삭바삭해 1,"명품반지브랜드 세 곳 돌아본 후기, 로망과 현실 사이",https://cafe.naver.com/ca-fe/cafes/31750105/articles/32
953,2026-07-10 18:34,healthhhh,가중건다,82,7,vegetable10517,렙용,60대 아빠 생일선물 리스트 (가격대·브랜드별),https://cafe.naver.com/ca-fe/cafes/31746910/articles/82
954,2026-07-10 18:35,infomadang702,실눈캐,28,6,ahffkekd12,긍정이백퍼  1,예물 후회 없이 할 수 있는 방법,https://cafe.naver.com/ca-fe/cafes/31750108/articles/28
955,2026-07-10 18:35,localtable702,소원 1,52,8,ahfflwl123,햄부기,"인천 웨딩홀 보증인원과 식대 구조, 계약 전 확인할 항목까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/52
956,2026-07-10 18:36,mealtalkdht,빨간모자앤 1,38,7,alsrudgus531,운연정,"평발 깔창 효과와 유연성 강직성 구분, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750099/articles/38
957,2026-07-10 18:37,petinfo183,티니피쉬 1,30,6,ahsxkfldk12,쉽고간단하게,"방역업체 소독 의무 대상과 법정 횟수, 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/30
958,2026-07-10 18:38,tableclub702,고래낚시 1,41,6,eghfsa5478,오세아니야 1,광주 웨딩홀 보증인원 상승과 비용 절감 방법까지,https://cafe.naver.com/ca-fe/cafes/31750110/articles/41
959,2026-07-10 18:38,talkmadang702,햄부기,40,7,bigfish773,고래낚시 1,"강아지 관절 영양제, 언제부터 시작해야 늦지 않을까",https://cafe.naver.com/ca-fe/cafes/31750104/articles/40
960,2026-07-10 18:39,carelog702,고구마스틱2 (10개) 1,28,7,dhtksk1p,빨간모자앤  1,종로 금은방 가기전 시세부터 알고 가세요,https://cafe.naver.com/ca-fe/cafes/31750106/articles/28
961,2026-07-10 18:40,dogwalk2m4,강아지강하지 1,36,5,geenl,모험 - 교체,"밀크씨슬 효능과 실리마린 함량, 부작용까지",https://cafe.naver.com/ca-fe/cafes/31750100/articles/36
962,2026-07-10 18:41,driveee,운연정,79,4,ghostrush7,실눈캐,50대 아빠 생일선물 추천 (취미·실용·가격대),https://cafe.naver.com/ca-fe/cafes/31746635/articles/79
963,2026-07-10 18:41,habitnote702,룰루랄라 2 (12개) 1,31,8,k7d9x2m4,강아지강하지 1,"14K커플링 맞춘 후기, 실버에서 넘어온 이유",https://cafe.naver.com/ca-fe/cafes/31750105/articles/31
964,2026-07-10 18:42,healthhhh,가중건다,81,8,laghunter8,도도 1,남자친구 부모님선물 부담 없이 고르는 법,https://cafe.naver.com/ca-fe/cafes/31746910/articles/81
965,2026-07-10 18:43,infomadang702,실눈캐,27,7,n7c3w8z2,고양이밥 1,반지를 한 번도 껴본 적 없는 남자의 웨딩반지 고르기,https://cafe.naver.com/ca-fe/cafes/31750108/articles/27
966,2026-07-10 18:44,localtable702,소원 1,51,8,pixelninja3,건강박사석사 1,"위고비 알약 효과와 복용법, 국내 출시와 가격까지",https://cafe.naver.com/ca-fe/cafes/31750113/articles/51
967,2026-07-10 18:44,mealtalkdht,빨간모자앤 1,37,7,produce11745,가중건다,커플링브랜드 실버 14k 가격과 고르는 기준,https://cafe.naver.com/ca-fe/cafes/31750099/articles/37
968,2026-07-10 18:45,menunote702,똑똑한건희씨,36,4,q9v3m7a2,포비 1,"알파CD 효능과 하루 섭취량, 지방 흡착 근거까지",https://cafe.naver.com/ca-fe/cafes/31750111/articles/36
969,2026-07-10 18:46,petinfo183,티니피쉬 1,29,7,vegetable10517,렙용,"입주청소 평당 단가와 추가금, 청소업체 고르는 기준",https://cafe.naver.com/ca-fe/cafes/31750098/articles/29
970,2026-07-10 18:47,tableclub702,고래낚시 1,40,7,ahffkdlek12,바삭바삭해 1,"부평 웨딩홀 역세권 위치와 주차, 하객 동선 기준",https://cafe.naver.com/ca-fe/cafes/31750110/articles/40
